企業名,採用担当者名,役職,corpId,根拠,取得元,取得日
(株)松屋フーズ【工場コース】,,,270271,,マイナビ列挙,2026-07-01
ロジスティード九州(株),,,201091,,マイナビ列挙,2026-07-01
川西倉庫(株)【東証スタンダード市場上場】,,,5121,,マイナビ列挙,2026-07-01
鹿児島海陸運送(株),,,272017,,マイナビ列挙,2026-07-01
アサヒロジ(株)【アサヒグループ】,,,109047,,マイナビ列挙,2026-07-01
(株)トランテックス【日野自動車グループ】,,,80562,,マイナビ列挙,2026-07-01
北日本港湾コンサルタント(株),,,106957,,マイナビ列挙,2026-07-01
茨城乳配(株),,,223029,,マイナビ列挙,2026-07-01
日本ステリ(株)【H.U.グループ】,,,91663,,マイナビ列挙,2026-07-01
遠州夢咲農業協同組合,,,98874,,マイナビ列挙,2026-07-01
澁澤倉庫(株),,,50152,,マイナビ列挙,2026-07-01
諏訪倉庫(株),,,86452,,マイナビ列挙,2026-07-01
三井倉庫エクスプレス(株),,,205014,,マイナビ列挙,2026-07-01
横浜倉庫(株),,,223684,,マイナビ列挙,2026-07-01
三菱倉庫(株)【東証プライム上場】,,,1294,,マイナビ列挙,2026-07-01
アイスター(株)【住友倉庫グループ】,,,110186,,マイナビ列挙,2026-07-01
富士倉庫(株),,,86559,,マイナビ列挙,2026-07-01
森本倉庫(株),,,50439,,マイナビ列挙,2026-07-01
東陽倉庫(株),,,50146,,マイナビ列挙,2026-07-01
三井倉庫九州(株)【三井倉庫グループ】,,,233620,,マイナビ列挙,2026-07-01
三井倉庫ロジスティクス(株),,,67023,,マイナビ列挙,2026-07-01
岡山土地倉庫(株),,,243203,,マイナビ列挙,2026-07-01
第一倉庫冷蔵(株),,,221740,,マイナビ列挙,2026-07-01
(株)中央倉庫【東証プライム上場】,,,4481,,マイナビ列挙,2026-07-01
福岡倉庫(株),,,286772,,マイナビ列挙,2026-07-01
三井倉庫ホールディングス(株),,,113020,,マイナビ列挙,2026-07-01
(株)手原産業倉庫,,,220897,,マイナビ列挙,2026-07-01
日本埠頭倉庫(株),,,231785,,マイナビ列挙,2026-07-01
安田倉庫(株)【東証プライム市場上場】,,,56122,,マイナビ列挙,2026-07-01
富士倉庫(株),,,275059,,マイナビ列挙,2026-07-01
丸市倉庫(株),,,219001,,マイナビ列挙,2026-07-01
大黒倉庫株式会社,,,55611,,マイナビ列挙,2026-07-01
東海倉庫(株),,,284796,,マイナビ列挙,2026-07-01
東日本倉庫(株),,,246128,,マイナビ列挙,2026-07-01
鳥栖倉庫(株),,,228307,,マイナビ列挙,2026-07-01
阪南倉庫(株),,,213561,,マイナビ列挙,2026-07-01
日本地所倉庫(株),,,112608,,マイナビ列挙,2026-07-01
摂津倉庫(株),,,288019,,マイナビ列挙,2026-07-01
ユニトランス(株)【三菱倉庫グループ】,,,200551,,マイナビ列挙,2026-07-01
丸八倉庫(株)【東証スタンダード上場】,,,57696,,マイナビ列挙,2026-07-01
京浜内外フォワーディング(株)【三菱倉庫グループ】,,,276664,,マイナビ列挙,2026-07-01
寺田倉庫(株),,,231394,,マイナビ列挙,2026-07-01
(株)住友倉庫,,,2462,,マイナビ列挙,2026-07-01
三和倉庫(株),,,282861,,マイナビ列挙,2026-07-01
中央倉庫ワークス(株),,,216340,,マイナビ列挙,2026-07-01
(株)マルニトータルサービス【丸二倉庫グループ】,,,74267,,マイナビ列挙,2026-07-01
小樽倉庫(株),,,20930,,マイナビ列挙,2026-07-01
住友倉庫九州(株)【住友倉庫グループ】,,,226208,,マイナビ列挙,2026-07-01
京神倉庫(株)【トナミホールディングスグループ】,,,56731,,マイナビ列挙,2026-07-01
野口倉庫(株),,,200311,,マイナビ列挙,2026-07-01
中京倉庫(株),,,235393,,マイナビ列挙,2026-07-01
三井倉庫サプライチェーンソリューション(株),,,73089,,マイナビ列挙,2026-07-01
伊勢湾倉庫(株),,,68555,,マイナビ列挙,2026-07-01
浜松倉庫(株),,,207222,,マイナビ列挙,2026-07-01
横浜共立倉庫(株),,,89406,,マイナビ列挙,2026-07-01
富山県トラック(株),,,240412,,マイナビ列挙,2026-07-01
(株)杉村倉庫【東証スタンダード市場上場】,,,246405,,マイナビ列挙,2026-07-01
日本技研建設(株)【日本地所倉庫グループ】,,,84455,,マイナビ列挙,2026-07-01
(株)マルニコーポレーション【丸二倉庫グループ】,,,229123,,マイナビ列挙,2026-07-01
月島倉庫(株)【TSUKISO GROUP】,,,53183,,マイナビ列挙,2026-07-01
大塚倉庫(株),,,67652,,マイナビ列挙,2026-07-01
ロジスティックスオペレーションサービス(株)【三井倉庫グループ】,,,220158,,マイナビ列挙,2026-07-01
名鉄ワールドトランスポート(株)【名鉄グループ】,,,55780,,マイナビ列挙,2026-07-01
三菱倉庫グループ,,,252332,,マイナビ列挙,2026-07-01
初雁興業(株),,,253921,,マイナビ列挙,2026-07-01
(株)シーゲートコーポレーション【川崎汽船グループ】,,,268479,,マイナビ列挙,2026-07-01
日本トランスシティ(株)【東証プライム市場上場、名証プレミア市場上場】,,,230079,,マイナビ列挙,2026-07-01
(株)SEVEN SEALS,,,260813,,マイナビ列挙,2026-07-01
カトーレック(株)[katolec corporation],,,62323,,マイナビ列挙,2026-07-01
多度津造船(株)【今治造船グループ】,,,282007,,マイナビ列挙,2026-07-01
中越運送(株),,,106155,,マイナビ列挙,2026-07-01
トクヤマ海陸運送(株)【トクヤマグループ】,,,83292,,マイナビ列挙,2026-07-01
小倉運送(株),,,246988,,マイナビ列挙,2026-07-01
岡山県貨物運送(株)【東証スタンダード上場】,,,212714,,マイナビ列挙,2026-07-01
塩浜運送(株),,,279473,,マイナビ列挙,2026-07-01
共通グループホールディングス(株)【旧社名：共通運送グループ】,,,99723,,マイナビ列挙,2026-07-01
ホンダ運送(株),,,206896,,マイナビ列挙,2026-07-01
下関海陸運送(株),,,71164,,マイナビ列挙,2026-07-01
西多摩運送(株),,,66842,,マイナビ列挙,2026-07-01
前田運送(株),,,230559,,マイナビ列挙,2026-07-01
鈴与自動車運送(株),,,76285,,マイナビ列挙,2026-07-01
多摩運送(株),,,52981,,マイナビ列挙,2026-07-01
臼杵運送(株),,,268293,,マイナビ列挙,2026-07-01
浜松委托運送(株),,,285759,,マイナビ列挙,2026-07-01
清水運送(株)【鈴与グループ】,,,284710,,マイナビ列挙,2026-07-01
小名浜海陸運送(株),,,109078,,マイナビ列挙,2026-07-01
伏木海陸運送(株)【東証スタンダード上場】,,,280154,,マイナビ列挙,2026-07-01
鹿島港湾運送(株),,,216160,,マイナビ列挙,2026-07-01
川崎運送(株),,,56282,,マイナビ列挙,2026-07-01
八戸港湾運送(株),,,108478,,マイナビ列挙,2026-07-01
東部運送(株),,,293355,,マイナビ列挙,2026-07-01
(株)丸橋運送,,,265723,,マイナビ列挙,2026-07-01
郡山運送(株),,,256116,,マイナビ列挙,2026-07-01
山陽自動車運送(株),,,293129,,マイナビ列挙,2026-07-01
池畑運送(株),,,238010,,マイナビ列挙,2026-07-01
札幌建設運送(株),,,255382,,マイナビ列挙,2026-07-01
谷口運送(株),,,251609,,マイナビ列挙,2026-07-01
大坂屋運送(株),,,288584,,マイナビ列挙,2026-07-01
(株)池田運送,,,264304,,マイナビ列挙,2026-07-01
NX仙台塩竈港運(株),,,214332,,マイナビ列挙,2026-07-01
東京福山通運(株)【福山通運グループ】,,,104731,,マイナビ列挙,2026-07-01
秋田海陸(株),,,95713,,マイナビ列挙,2026-07-01
GKU(株),,,249383,,マイナビ列挙,2026-07-01
(株)B・I,,,250391,,マイナビ列挙,2026-07-01
JALグループ【日本航空(株)、他28社】,,,106024,,マイナビ列挙,2026-07-01
TCB観光(株),,,263186,,マイナビ列挙,2026-07-01
(株)ベルモニー,,,235434,,マイナビ列挙,2026-07-01
(株)テクノ中部【中部電力グループ】,,,58975,,マイナビ列挙,2026-07-01
日ノ丸自動車(株),,,270081,,マイナビ列挙,2026-07-01
鈴与(株),,,54699,,マイナビ列挙,2026-07-01
大興タクシー(株)【豊田自動織機グループ】,,,215713,,マイナビ列挙,2026-07-01
トモテツグループ,,,86319,,マイナビ列挙,2026-07-01
(株)ジェネック【日本郵船グループ】,,,212317,,マイナビ列挙,2026-07-01
(株)ソラシドエア,,,82639,,マイナビ列挙,2026-07-01
(株)シーエックスカーゴ,,,242623,,マイナビ列挙,2026-07-01
ミヨシ電子(株)【三菱電機グループ】,,,97204,,マイナビ列挙,2026-07-01
社会福祉法人 新潟南福祉会,,,101904,,マイナビ列挙,2026-07-01
横浜港埠頭(株)【横浜市 99.9% 出資会社】,,,100881,,マイナビ列挙,2026-07-01
クラブツーリズム(株),,,62147,,マイナビ列挙,2026-07-01
沖縄都市モノレール(株),,,256181,,マイナビ列挙,2026-07-01
SOMPOダイレクト損害保険(株),佐久間 聡,人事部,78933,採用担当者メッセージ(outline.html),マイナビ列挙,2026-07-01
(株)名鉄クリーニング【名鉄グループ】,,,234354,,マイナビ列挙,2026-07-01
HISホールディングス(株),,,238735,,マイナビ列挙,2026-07-01
(株)メイテツコム【名鉄グループ】,,,88308,,マイナビ列挙,2026-07-01
(株)ベルモニー,,,95812,,マイナビ列挙,2026-07-01
由良海運(株),,,214163,,マイナビ列挙,2026-07-01
エムケイグループ,,,81826,,マイナビ列挙,2026-07-01
ムツミ商事(株),,,245529,,マイナビ列挙,2026-07-01
三友プラントサービス(株),,,57035,,マイナビ列挙,2026-07-01
鈴与グループ,,,239192,,マイナビ列挙,2026-07-01
(株)ヨコタエンタープライズ,,,231779,,マイナビ列挙,2026-07-01
南総通運(株),,,206971,,マイナビ列挙,2026-07-01
(株)ロジネットジャパン,,,222973,,マイナビ列挙,2026-07-01
三協(株),,,243002,,マイナビ列挙,2026-07-01
日鉄スラグ製品(株)【日本製鉄グループ】,,,277340,,マイナビ列挙,2026-07-01
トヨタL＆F西四国(株),,,213240,,マイナビ列挙,2026-07-01
(株)ニチイ学館 介護コース【日本生命グループ】,,,65810,,マイナビ列挙,2026-07-01
ミアヘルサ(株)（介護事業本部）,,,284527,,マイナビ列挙,2026-07-01
(株)木下の介護【木下グループ】,,,89046,,マイナビ列挙,2026-07-01
(株)アスモ介護サービス,,,200308,,マイナビ列挙,2026-07-01
ALSOK介護(株)（ALSOKグループ）,,,89992,,マイナビ列挙,2026-07-01
エフビー介護サービス(株)【東証スタンダード市場上場】,,,235059,,マイナビ列挙,2026-07-01
医療法人豊田会【介護職】,,,263608,,マイナビ列挙,2026-07-01
医療法人尾張健友会【千秋病院・介護老人保健施設ちあき】,,,221568,,マイナビ列挙,2026-07-01
(株)リエイ,,,260875,,マイナビ列挙,2026-07-01
(有)日本福祉介護サービス,,,281601,,マイナビ列挙,2026-07-01
医療法人大澤会【介護老人保健施設こもれび】,,,225396,,マイナビ列挙,2026-07-01
医療法人尚和会【宝塚第一病院/宝塚リハビリテーション病院/介護老人保健施設】,,,233692,,マイナビ列挙,2026-07-01
広島医療生活協同組合（事務職・介護職採用）,,,264070,,マイナビ列挙,2026-07-01
医療法人 大寿会（大寿会病院／介護老人保健施設ユートピア）,,,94593,,マイナビ列挙,2026-07-01
社会福祉法人 桜風会（介護老人福祉施設あいあい),,,277250,,マイナビ列挙,2026-07-01
日本リック(株)【福祉介護事業本部】,,,245629,,マイナビ列挙,2026-07-01
医療法人徳洲会 館山病院【館山病院／介護老人保健施設たてやま】,,,96193,,マイナビ列挙,2026-07-01
戸田中央メディカルケアグループ（TMG）【介護職コース】,,,96992,,マイナビ列挙,2026-07-01
社会福祉法人一石会【介護事業】,,,291274,,マイナビ列挙,2026-07-01
株式会社フロンティアの介護,,,291689,,マイナビ列挙,2026-07-01
(有)角栄工務店「生活介護arium」,,,287178,,マイナビ列挙,2026-07-01
麻生介護サービス(株),,,276071,,マイナビ列挙,2026-07-01
ほほえみ介護株式会社,,,295999,,マイナビ列挙,2026-07-01
(株)ベネッセスタイルケアPICK UP,,,78010,,マイナビ列挙,2026-07-01
HIROSEグループ,,,88125,,マイナビ列挙,2026-07-01
キャレオス(株),,,89705,,マイナビ列挙,2026-07-01
(株)ソラスト,,,62901,,マイナビ列挙,2026-07-01
(株)ビジュアルビジョン,,,265857,,マイナビ列挙,2026-07-01
(株)ヒューマンテック,,,278831,,マイナビ列挙,2026-07-01
社会福祉法人聖徳会,,,100035,,マイナビ列挙,2026-07-01
ミアヘルサ(株)（児童育成）,,,78689,,マイナビ列挙,2026-07-01
社会福祉法人 仁生社,,,214384,,マイナビ列挙,2026-07-01
医療法人社団 成仁,,,75422,,マイナビ列挙,2026-07-01
医療法人 松田会,,,93688,,マイナビ列挙,2026-07-01
HITOWAケアサービス(株),,,215586,,マイナビ列挙,2026-07-01
(株)誠和,,,227679,,マイナビ列挙,2026-07-01
(有)メイプル(メイプル薬局),,,97856,,マイナビ列挙,2026-07-01
社会福祉法人 緑星の里,,,112520,,マイナビ列挙,2026-07-01
朝日工業(株),,,233593,,マイナビ列挙,2026-07-01
SOC(株),,,63274,,マイナビ列挙,2026-07-01
社会福祉法人いじみの福祉会,,,245056,,マイナビ列挙,2026-07-01
タムスグループ 【医療法人社団 桐和会・社会福祉法人 春和会・他5法人】,,,89729,,マイナビ列挙,2026-07-01
社会福祉法人まりも会【清瀬喜望園】,,,249392,,マイナビ列挙,2026-07-01
社会福祉法人あゆみの家,,,212956,,マイナビ列挙,2026-07-01
セントスタッフ(株)【ミサワホームグループ】,,,73363,,マイナビ列挙,2026-07-01
大阪ガスケミカル(株),,,212866,,マイナビ列挙,2026-07-01
(株)スタッフサービス ミラエール推進部,,,207261,,マイナビ列挙,2026-07-01
社会福祉法人正吉福祉会,,,275108,,マイナビ列挙,2026-07-01
(株)ウェルライフ信州,,,83304,,マイナビ列挙,2026-07-01
社会医療法人社団三思会 【東名厚木病院】,,,90287,,マイナビ列挙,2026-07-01
(株)ファースト【ファースト調剤薬局】,,,230825,,マイナビ列挙,2026-07-01
(株)エム・エム・ピー,,,249052,,マイナビ列挙,2026-07-01
社会福祉法人 三幸福祉会【三幸グループ】,,,89622,,マイナビ列挙,2026-07-01
(株)オーク製作所,,,77179,,マイナビ列挙,2026-07-01
森永乳業クリニコ(株),,,95551,,マイナビ列挙,2026-07-01
(株)ツクイPICK UP,,,105247,,マイナビ列挙,2026-07-01
社会福祉法人白石陽光園,,,236769,,マイナビ列挙,2026-07-01
(株)リライフ,,,285188,,マイナビ列挙,2026-07-01
(株)バイタルネット,,,50583,,マイナビ列挙,2026-07-01
社会医療法人青洲会【福岡青洲会病院】,,,226652,,マイナビ列挙,2026-07-01
(株)メイコー,,,242166,,マイナビ列挙,2026-07-01
社会福祉法人横浜市社会事業協会,,,100507,,マイナビ列挙,2026-07-01
(株)ワタナベ（福神調剤薬局）,,,96717,,マイナビ列挙,2026-07-01
マルタマフーズグループ,,,91175,,マイナビ列挙,2026-07-01
(株)堀江商会,,,293774,,マイナビ列挙,2026-07-01
ダイビル(株),,,58117,,マイナビ列挙,2026-07-01
社会福祉法人大阪手をつなぐ育成会,,,222282,,マイナビ列挙,2026-07-01
社会福祉法人 致遠会【サンハイツ】,,,95430,,マイナビ列挙,2026-07-01
社会福祉法人ふれ愛名古屋,,,265513,,マイナビ列挙,2026-07-01
社会福祉法人平成会,,,212291,,マイナビ列挙,2026-07-01
社会福祉法人恩賜財団済生会 熊本病院,,,73520,,マイナビ列挙,2026-07-01
社会福祉法人友朋会,,,113312,,マイナビ列挙,2026-07-01
社会福祉法人京都総合福祉協会,,,267631,,マイナビ列挙,2026-07-01
社会福祉法人落穂会,,,217613,,マイナビ列挙,2026-07-01
社会福祉法人 水仙福祉会,,,92778,,マイナビ列挙,2026-07-01
社会福祉法人ふれあいコープ,,,214439,,マイナビ列挙,2026-07-01
社会福祉法人安積福祉会,,,248655,,マイナビ列挙,2026-07-01
社会福祉法人ラポール会,,,103627,,マイナビ列挙,2026-07-01
社会福祉法人富士旭出学園,,,236152,,マイナビ列挙,2026-07-01
社会福祉法人 同和園,,,86336,,マイナビ列挙,2026-07-01
社会福祉法人北摂杉の子会,,,92734,,マイナビ列挙,2026-07-01
